session,method,gender,emotion,n_annotators,agreement,path,audio_path,utterance_id,oracle_transcript,asr_transcript,utterance_confidence,word_confidences,transcription_success
2,impro,F,hap,4,2,Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F017.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro07/Ses02F_impro07_F017.wav,Ses02F_impro07_F017,"Because, I don't have to like make that decision anymore.  I don't have to try and decide, like, what the bad school I'm going to go to is. you know",because I don't have to make that decision anymore. I don't have to try to decide what the bad school I'm going to go to is.,0.902491468649644,"[{'word': 'because', 'start': 0.0, 'end': 0.14, 'probability': 0.5459290742874146}, {'word': 'I', 'start': 0.14, 'end': 0.26, 'probability': 0.9184344410896301}, {'word': ""don't"", 'start': 0.26, 'end': 0.38, 'probability': 0.9959945678710938}, {'word': 'have', 'start': 0.38, 'end': 0.52, 'probability': 0.984063982963562}, {'word': 'to', 'start': 0.52, 'end': 0.72, 'probability': 0.9939569234848022}, {'word': 'make', 'start': 0.72, 'end': 1.4, 'probability': 0.5806388854980469}, {'word': 'that', 'start': 1.4, 'end': 1.68, 'probability': 0.9680554270744324}, {'word': 'decision', 'start': 1.68, 'end': 2.1, 'probability': 0.9967394471168518}, {'word': 'anymore.', 'start': 2.1, 'end': 2.64, 'probability': 0.9311888217926025}, {'word': 'I', 'start': 2.8, 'end': 2.8, 'probability': 0.9945125579833984}, {'word': ""don't"", 'start': 2.8, 'end': 2.9, 'probability': 0.9960603415966034}, {'word': 'have', 'start': 2.9, 'end': 3.02, 'probability': 0.9930981993675232}, {'word': 'to', 'start': 3.02, 'end': 3.16, 'probability': 0.9955476522445679}, {'word': 'try', 'start': 3.16, 'end': 3.38, 'probability': 0.9928515553474426}, {'word': 'to', 'start': 3.38, 'end': 3.52, 'probability': 0.851368248462677}, {'word': 'decide', 'start': 3.52, 'end': 3.72, 'probability': 0.839257001876831}, {'word': 'what', 'start': 3.72, 'end': 4.32, 'probability': 0.6080479621887207}, {'word': 'the', 'start': 4.32, 'end': 4.48, 'probability': 0.9481572508811951}, {'word': 'bad', 'start': 4.48, 'end': 4.74, 'probability': 0.9084645509719849}, {'word': 'school', 'start': 4.74, 'end': 5.16, 'probability': 0.9820054769515991}, {'word': ""I'm"", 'start': 5.16, 'end': 5.46, 'probability': 0.9845323860645294}, {'word': 'going', 'start': 5.46, 'end': 5.52, 'probability': 0.520797610282898}, {'word': 'to', 'start': 5.52, 'end': 5.6, 'probability': 0.9976269602775574}, {'word': 'go', 'start': 5.6, 'end': 5.72, 'probability': 0.9890252947807312}, {'word': 'to', 'start': 5.72, 'end': 5.96, 'probability': 0.9968042373657227}, {'word': 'is.', 'start': 5.96, 'end': 6.32, 'probability': 0.9516193270683289}]",True
2,impro,F,fru,4,4,Session2/sentences/wav/Ses02F_impro01/Ses02F_impro01_F008.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro01/Ses02F_impro01_F008.wav,Ses02F_impro01_F008,"Well, no.  I mean, I don't carry my original documents with me because if those things get destroyed, then what do you, you know what I mean, like if I loose my wallet or something, I'll never have them again.","Well, no, I mean, I don't carry my original documents with me because if those things get destroyed, then what do you know what I mean? Like, if I lose my wallet or something, I'll never have them again.",0.9059280187655718,"[{'word': 'Well,', 'start': 0.0, 'end': 0.32, 'probability': 0.6401738524436951}, {'word': 'no,', 'start': 0.42, 'end': 0.66, 'probability': 0.8594954609870911}, {'word': 'I', 'start': 0.86, 'end': 0.86, 'probability': 0.9755313992500305}, {'word': 'mean,', 'start': 0.86, 'end': 0.94, 'probability': 0.9853591918945312}, {'word': 'I', 'start': 1.02, 'end': 1.1, 'probability': 0.9938606023788452}, {'word': ""don't"", 'start': 1.1, 'end': 1.34, 'probability': 0.9943994879722595}, {'word': 'carry', 'start': 1.34, 'end': 1.62, 'probability': 0.850543200969696}, {'word': 'my', 'start': 1.62, 'end': 1.84, 'probability': 0.9981409311294556}, {'word': 'original', 'start': 1.84, 'end': 2.28, 'probability': 0.996414303779602}, {'word': 'documents', 'start': 2.28, 'end': 2.9, 'probability': 0.9962357878684998}, {'word': 'with', 'start': 2.9, 'end': 3.18, 'probability': 0.9943352341651917}, {'word': 'me', 'start': 3.18, 'end': 3.36, 'probability': 0.9989761114120483}, {'word': 'because', 'start': 3.36, 'end': 3.56, 'probability': 0.6926814317703247}, {'word': 'if', 'start': 3.56, 'end': 3.72, 'probability': 0.8739084601402283}, {'word': 'those', 'start': 3.72, 'end': 3.86, 'probability': 0.9925363063812256}, {'word': 'things', 'start': 3.86, 'end': 4.06, 'probability': 0.9978331923484802}, {'word': 'get', 'start': 4.06, 'end': 4.32, 'probability': 0.99446702003479}, {'word': 'destroyed,', 'start': 4.32, 'end': 4.74, 'probability': 0.9970635771751404}, {'word': 'then', 'start': 4.9, 'end': 4.98, 'probability': 0.9615692496299744}, {'word': 'what', 'start': 4.98, 'end': 5.12, 'probability': 0.7206246852874756}, {'word': 'do', 'start': 5.12, 'end': 5.24, 'probability': 0.9637724757194519}, {'word': 'you', 'start': 5.24, 'end': 5.3, 'probability': 0.9073888063430786}, {'word': 'know', 'start': 5.3, 'end': 5.58, 'probability': 0.3432183563709259}, {'word': 'what', 'start': 5.58, 'end': 5.7, 'probability': 0.34229835867881775}, {'word': 'I', 'start': 5.7, 'end': 5.74, 'probability': 0.5734890699386597}, {'word': 'mean?', 'start': 5.74, 'end': 5.88, 'probability': 0.994083821773529}, {'word': 'Like,', 'start': 5.96, 'end': 6.06, 'probability': 0.8854223489761353}, {'word': 'if', 'start': 6.16, 'end': 6.24, 'probability': 0.9783172011375427}, {'word': 'I', 'start': 6.24, 'end': 6.32, 'probability': 0.9953774213790894}, {'word': 'lose', 'start': 6.32, 'end': 6.52, 'probability': 0.9911508560180664}, {'word': 'my', 'start': 6.52, 'end': 6.74, 'probability': 0.9990154504776001}, {'word': 'wallet', 'start': 6.74, 'end': 7.04, 'probability': 0.9986795783042908}, {'word': 'or', 'start': 7.04, 'end': 7.22, 'probability': 0.9021958708763123}, {'word': 'something,', 'start': 7.22, 'end': 7.5, 'probability': 0.9959747195243835}, {'word': ""I'll"", 'start': 7.58, 'end': 7.7, 'probability': 0.9891950488090515}, {'word': 'never', 'start': 7.7, 'end': 7.92, 'probability': 0.9927379488945007}, {'word': 'have', 'start': 7.92, 'end': 8.2, 'probability': 0.9952362179756165}, {'word': 'them', 'start': 8.2, 'end': 8.44, 'probability': 0.9731653928756714}, {'word': 'again.', 'start': 8.44, 'end': 8.7, 'probability': 0.9963243007659912}]",True
2,script,M,ang,3,3,Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F011.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script02_2/Ses02M_script02_2_F011.wav,Ses02M_script02_2_F011,I mean I feel like my whole life is going to be spent standing on the beach waiting for the fish to show up with my eyes open and my hands clasped expectantly and the fish won't show up.,"I mean, I feel like my whole life is gonna be spent standing on the beach waiting for the fish to show up with my eyes open and my hands clasp expectingly and the fish won't show up.",0.9148339139003504,"[{'word': 'I', 'start': 0.0, 'end': 0.1, 'probability': 0.7879403233528137}, {'word': 'mean,', 'start': 0.1, 'end': 0.16, 'probability': 0.6045553088188171}, {'word': 'I', 'start': 0.36, 'end': 0.54, 'probability': 0.9938681721687317}, {'word': 'feel', 'start': 0.54, 'end': 0.62, 'probability': 0.9971482157707214}, {'word': 'like', 'start': 0.62, 'end': 0.74, 'probability': 0.9842347502708435}, {'word': 'my', 'start': 0.74, 'end': 0.92, 'probability': 0.9912422895431519}, {'word': 'whole', 'start': 0.92, 'end': 1.12, 'probability': 0.9984257221221924}, {'word': 'life', 'start': 1.12, 'end': 1.44, 'probability': 0.9989725351333618}, {'word': 'is', 'start': 1.44, 'end': 1.72, 'probability': 0.9962027668952942}, {'word': 'gonna', 'start': 1.72, 'end': 1.92, 'probability': 0.7226970195770264}, {'word': 'be', 'start': 1.92, 'end': 2.06, 'probability': 0.9929736852645874}, {'word': 'spent', 'start': 2.06, 'end': 2.34, 'probability': 0.9217847585678101}, {'word': 'standing', 'start': 2.34, 'end': 3.0, 'probability': 0.8308454751968384}, {'word': 'on', 'start': 3.0, 'end': 3.22, 'probability': 0.9974327683448792}, {'word': 'the', 'start': 3.22, 'end': 3.32, 'probability': 0.9983384609222412}, {'word': 'beach', 'start': 3.32, 'end': 3.5, 'probability': 0.9960980415344238}, {'word': 'waiting', 'start': 3.5, 'end': 4.12, 'probability': 0.7911743521690369}, {'word': 'for', 'start': 4.12, 'end': 4.56, 'probability': 0.9906060099601746}, {'word': 'the', 'start': 4.56, 'end': 4.7, 'probability': 0.9976806640625}, {'word': 'fish', 'start': 4.7, 'end': 4.86, 'probability': 0.99410480260849}, {'word': 'to', 'start': 4.86, 'end': 5.08, 'probability': 0.9971116781234741}, {'word': 'show', 'start': 5.08, 'end': 5.26, 'probability': 0.9987658262252808}, {'word': 'up', 'start': 5.26, 'end': 5.44, 'probability': 0.9978665709495544}, {'word': 'with', 'start': 5.44, 'end': 5.56, 'probability': 0.9887274503707886}, {'word': 'my', 'start': 5.56, 'end': 5.72, 'probability': 0.9345318078994751}, {'word': 'eyes', 'start': 5.72, 'end': 6.12, 'probability': 0.9969775676727295}, {'word': 'open', 'start': 6.12, 'end': 6.54, 'probability': 0.9450389742851257}, {'word': 'and', 'start': 6.54, 'end': 6.66, 'probability': 0.596752941608429}, {'word': 'my', 'start': 6.66, 'end': 6.8, 'probability': 0.9878475666046143}, {'word': 'hands', 'start': 6.8, 'end': 7.22, 'probability': 0.9923722743988037}, {'word': 'clasp', 'start': 7.22, 'end': 8.02, 'probability': 0.6632193922996521}, {'word': 'expectingly', 'start': 8.02, 'end': 8.86, 'probability': 0.6959668844938278}, {'word': 'and', 'start': 9.360000000000001, 'end': 9.56, 'probability': 0.3991450369358063}, {'word': 'the', 'start': 9.56, 'end': 9.7, 'probability': 0.996275782585144}, {'word': 'fish', 'start': 9.7, 'end': 10.1, 'probability': 0.9979228377342224}, {'word': ""won't"", 'start': 10.1, 'end': 10.72, 'probability': 0.9907720983028412}, {'word': 'show', 'start': 10.72, 'end': 10.92, 'probability': 0.9985489249229431}, {'word': 'up.', 'start': 10.92, 'end': 11.28, 'probability': 0.9995189905166626}]",True
1,impro,F,hap,4,4,Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F002.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F002.wav,Ses01F_impro07_F002,"I'm really excited.  Yeah. I don't know how I'm going to pay for anything, but... I also- Yeah.  Loans, too, yeah. I applied, though, for a bunch of grants and scholarships so I'm still waiting to hear on that.","I'm really excited. Yeah, I don't know. I'm gonna pay for anything, but I also I Yeah, love to get it. I applied though for a bunch of grants and scholarships. So I've been",0.776694230735302,"[{'word': ""I'm"", 'start': 0.0, 'end': 0.58, 'probability': 0.8814147710800171}, {'word': 'really', 'start': 0.58, 'end': 0.7, 'probability': 0.9464136362075806}, {'word': 'excited.', 'start': 0.7, 'end': 1.14, 'probability': 0.9984822869300842}, {'word': 'Yeah,', 'start': 1.44, 'end': 1.62, 'probability': 0.5606760382652283}, {'word': 'I', 'start': 1.62, 'end': 2.54, 'probability': 0.9422599673271179}, {'word': ""don't"", 'start': 2.54, 'end': 2.64, 'probability': 0.8180348873138428}, {'word': 'know.', 'start': 2.64, 'end': 2.78, 'probability': 0.800154983997345}, {'word': ""I'm"", 'start': 2.78, 'end': 2.82, 'probability': 0.9120680093765259}, {'word': 'gonna', 'start': 2.82, 'end': 2.92, 'probability': 0.7898733019828796}, {'word': 'pay', 'start': 2.92, 'end': 3.14, 'probability': 0.992606520652771}, {'word': 'for', 'start': 3.14, 'end': 3.34, 'probability': 0.99950110912323}, {'word': 'anything,', 'start': 3.34, 'end': 3.56, 'probability': 0.9977661371231079}, {'word': 'but', 'start': 3.76, 'end': 3.96, 'probability': 0.995189905166626}, {'word': 'I', 'start': 3.96, 'end': 4.66, 'probability': 0.7324506640434265}, {'word': 'also', 'start': 4.66, 'end': 5.6, 'probability': 0.8991165161132812}, {'word': 'I', 'start': 5.6, 'end': 5.88, 'probability': 0.8124687075614929}, {'word': 'Yeah,', 'start': 6.4, 'end': 6.68, 'probability': 0.4253373444080353}, {'word': 'love', 'start': 6.68, 'end': 7.22, 'probability': 0.23475679755210876}, {'word': 'to', 'start': 7.22, 'end': 7.54, 'probability': 0.5107556581497192}, {'word': 'get', 'start': 7.54, 'end': 7.74, 'probability': 0.27241161465644836}, {'word': 'it.', 'start': 7.74, 'end': 7.94, 'probability': 0.2214144915342331}, {'word': 'I', 'start': 8.22, 'end': 8.66, 'probability': 0.8044208884239197}, {'word': 'applied', 'start': 8.66, 'end': 8.92, 'probability': 0.9555421471595764}, {'word': 'though', 'start': 8.92, 'end': 9.12, 'probability': 0.9555541276931763}, {'word': 'for', 'start': 9.12, 'end': 9.3, 'probability': 0.9917433857917786}, {'word': 'a', 'start': 9.3, 'end': 9.38, 'probability': 0.9956229329109192}, {'word': 'bunch', 'start': 9.38, 'end': 9.5, 'probability': 0.993925154209137}, {'word': 'of', 'start': 9.5, 'end': 9.72, 'probability': 0.999241828918457}, {'word': 'grants', 'start': 9.72, 'end': 10.12, 'probability': 0.8203020691871643}, {'word': 'and', 'start': 10.12, 'end': 10.26, 'probability': 0.8864247798919678}, {'word': 'scholarships.', 'start': 10.26, 'end': 10.58, 'probability': 0.8111803531646729}, {'word': 'So', 'start': 10.58, 'end': 10.9, 'probability': 0.7233707308769226}, {'word': ""I've"", 'start': 10.9, 'end': 11.2, 'probability': 0.17576774954795837}, {'word': 'been', 'start': 11.2, 'end': 11.2, 'probability': 0.5513543486595154}]",True
1,script,M,sad,3,2,Session1/sentences/wav/Ses01M_script01_3/Ses01M_script01_3_M022.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script01_3/Ses01M_script01_3_M022.wav,Ses01M_script01_3_M022,I don't know it's--it's complicated. But it's going from me now.,I don't know what's complicated. But it's going from me now.,0.79775855216113,"[{'word': 'I', 'start': 0.5199999999999996, 'end': 1.0, 'probability': 0.6854118704795837}, {'word': ""don't"", 'start': 1.0, 'end': 1.14, 'probability': 0.942841112613678}, {'word': 'know', 'start': 1.14, 'end': 1.26, 'probability': 0.9924547672271729}, {'word': ""what's"", 'start': 1.26, 'end': 1.72, 'probability': 0.7498215436935425}, {'word': 'complicated.', 'start': 1.72, 'end': 3.5, 'probability': 0.3141556978225708}, {'word': 'But', 'start': 6.3, 'end': 6.78, 'probability': 0.8987423777580261}, {'word': ""it's"", 'start': 6.78, 'end': 6.94, 'probability': 0.9795646071434021}, {'word': 'going', 'start': 6.94, 'end': 7.06, 'probability': 0.96002596616745}, {'word': 'from', 'start': 7.06, 'end': 7.3, 'probability': 0.49557769298553467}, {'word': 'me', 'start': 7.3, 'end': 7.44, 'probability': 0.7640637159347534}, {'word': 'now.', 'start': 7.44, 'end': 7.62, 'probability': 0.9926847219467163}]",True
1,script,F,ang,3,2,Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M021.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script03_2/Ses01F_script03_2_M021.wav,Ses01F_script03_2_M021,"Snap, snap, snap.  You know you are like a little adder.",Snap snap snap you know you're like a little adder,0.772005221247673,"[{'word': 'Snap', 'start': 0.6000000000000008, 'end': 0.9800000000000004, 'probability': 0.7075062990188599}, {'word': 'snap', 'start': 0.9800000000000004, 'end': 1.36, 'probability': 0.6125296950340271}, {'word': 'snap', 'start': 1.36, 'end': 1.58, 'probability': 0.9867270588874817}, {'word': 'you', 'start': 1.58, 'end': 1.76, 'probability': 0.3857743740081787}, {'word': 'know', 'start': 1.76, 'end': 1.86, 'probability': 0.9600949883460999}, {'word': ""you're"", 'start': 1.86, 'end': 1.98, 'probability': 0.5184779763221741}, {'word': 'like', 'start': 1.98, 'end': 2.12, 'probability': 0.9812538027763367}, {'word': 'a', 'start': 2.12, 'end': 2.2, 'probability': 0.9760086536407471}, {'word': 'little', 'start': 2.2, 'end': 2.4, 'probability': 0.9962246417999268}, {'word': 'adder', 'start': 2.4, 'end': 2.96, 'probability': 0.5954547226428986}]",True
1,impro,F,hap,4,3,Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F012.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro07/Ses01F_impro07_F012.wav,Ses01F_impro07_F012,So I get to mold young minds. Mrs.?  That's my mother.,It's like a Samoan's young mind. This is me. This is me. This is my mother.,0.6010643482441083,"[{'word': ""It's"", 'start': 0.0, 'end': 0.68, 'probability': 0.5622070655226707}, {'word': 'like', 'start': 0.68, 'end': 0.68, 'probability': 0.9387296438217163}, {'word': 'a', 'start': 0.68, 'end': 0.86, 'probability': 0.4947650730609894}, {'word': ""Samoan's"", 'start': 0.86, 'end': 1.48, 'probability': 0.40292468294501305}, {'word': 'young', 'start': 1.48, 'end': 1.6, 'probability': 0.5911058187484741}, {'word': 'mind.', 'start': 1.6, 'end': 2.06, 'probability': 0.7601209878921509}, {'word': 'This', 'start': 2.16, 'end': 2.28, 'probability': 0.08050167560577393}, {'word': 'is', 'start': 2.28, 'end': 2.4, 'probability': 0.9745757579803467}, {'word': 'me.', 'start': 2.4, 'end': 2.74, 'probability': 0.10705255717039108}, {'word': 'This', 'start': 3.74, 'end': 4.1, 'probability': 0.379677414894104}, {'word': 'is', 'start': 4.1, 'end': 4.44, 'probability': 0.9800289869308472}, {'word': 'me.', 'start': 4.44, 'end': 4.58, 'probability': 0.021044744178652763}, {'word': 'This', 'start': 4.58, 'end': 4.58, 'probability': 0.5242608189582825}, {'word': 'is', 'start': 4.58, 'end': 4.76, 'probability': 0.9875776767730713}, {'word': 'my', 'start': 4.76, 'end': 4.88, 'probability': 0.8538410067558289}, {'word': 'mother.', 'start': 4.88, 'end': 5.16, 'probability': 0.9586156606674194}]",True
2,script,M,ang,3,3,Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F035.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_script03_2/Ses02M_script03_2_F035.wav,Ses02M_script03_2_F035,You are far too temperamental. Try to control yourself.,You are far too temperamental. Try to control yourself.,0.9350152280595568,"[{'word': 'You', 'start': 0.0, 'end': 0.64, 'probability': 0.6091368794441223}, {'word': 'are', 'start': 0.64, 'end': 0.9, 'probability': 0.9846125841140747}, {'word': 'far', 'start': 0.9, 'end': 1.36, 'probability': 0.9835987091064453}, {'word': 'too', 'start': 1.36, 'end': 1.72, 'probability': 0.9868335127830505}, {'word': 'temperamental.', 'start': 1.72, 'end': 2.4, 'probability': 0.973718523979187}, {'word': 'Try', 'start': 2.56, 'end': 2.72, 'probability': 0.969127893447876}, {'word': 'to', 'start': 2.72, 'end': 2.86, 'probability': 0.9956591129302979}, {'word': 'control', 'start': 2.86, 'end': 3.32, 'probability': 0.9986559152603149}, {'word': 'yourself.', 'start': 3.32, 'end': 3.82, 'probability': 0.9137939214706421}]",True
1,impro,M,hap,4,2,Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F012.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro03/Ses01M_impro03_F012.wav,Ses01M_impro03_F012,"Like make her rent the apartment that you two have to live together in, you know. And you won't pay any rent or you pay like, a hundred bucks a month or something.",Like make her rent the apartment that you two have to live together in you know and you won't pay any rent or you'll pay like a hundred bucks a month or something,0.9136259573878664,"[{'word': 'Like', 'start': 0.0, 'end': 0.48, 'probability': 0.6570327877998352}, {'word': 'make', 'start': 0.48, 'end': 0.7, 'probability': 0.8294503688812256}, {'word': 'her', 'start': 0.7, 'end': 0.94, 'probability': 0.9947739243507385}, {'word': 'rent', 'start': 0.94, 'end': 1.16, 'probability': 0.9661864042282104}, {'word': 'the', 'start': 1.16, 'end': 1.36, 'probability': 0.9885761141777039}, {'word': 'apartment', 'start': 1.36, 'end': 1.66, 'probability': 0.9972743391990662}, {'word': 'that', 'start': 1.66, 'end': 1.88, 'probability': 0.987280011177063}, {'word': 'you', 'start': 1.88, 'end': 2.02, 'probability': 0.9931981563568115}, {'word': 'two', 'start': 2.02, 'end': 2.18, 'probability': 0.909728467464447}, {'word': 'have', 'start': 2.18, 'end': 2.3, 'probability': 0.9956924319267273}, {'word': 'to', 'start': 2.3, 'end': 2.44, 'probability': 0.997071385383606}, {'word': 'live', 'start': 2.44, 'end': 2.52, 'probability': 0.9927394986152649}, {'word': 'together', 'start': 2.52, 'end': 2.76, 'probability': 0.9971960783004761}, {'word': 'in', 'start': 2.76, 'end': 3.08, 'probability': 0.6210113763809204}, {'word': 'you', 'start': 3.08, 'end': 3.58, 'probability': 0.4598429501056671}, {'word': 'know', 'start': 3.58, 'end': 3.74, 'probability': 0.9896346926689148}, {'word': 'and', 'start': 3.74, 'end': 4.48, 'probability': 0.4146692156791687}, {'word': 'you', 'start': 4.48, 'end': 4.64, 'probability': 0.8821498155593872}, {'word': ""won't"", 'start': 4.64, 'end': 4.84, 'probability': 0.9944129288196564}, {'word': 'pay', 'start': 4.84, 'end': 4.96, 'probability': 0.9986045956611633}, {'word': 'any', 'start': 4.96, 'end': 5.08, 'probability': 0.9908276200294495}, {'word': 'rent', 'start': 5.08, 'end': 5.24, 'probability': 0.9993996620178223}, {'word': 'or', 'start': 5.24, 'end': 5.38, 'probability': 0.8693437576293945}, {'word': ""you'll"", 'start': 5.38, 'end': 5.52, 'probability': 0.9916364550590515}, {'word': 'pay', 'start': 5.52, 'end': 5.62, 'probability': 0.9865697026252747}, {'word': 'like', 'start': 5.62, 'end': 5.78, 'probability': 0.9872008562088013}, {'word': 'a', 'start': 5.78, 'end': 5.92, 'probability': 0.7485706210136414}, {'word': 'hundred', 'start': 5.92, 'end': 6.08, 'probability': 0.9667245149612427}, {'word': 'bucks', 'start': 6.08, 'end': 6.32, 'probability': 0.9954673051834106}, {'word': 'a', 'start': 6.32, 'end': 6.4, 'probability': 0.9983781576156616}, {'word': 'month', 'start': 6.4, 'end': 6.52, 'probability': 0.9890719652175903}, {'word': 'or', 'start': 6.52, 'end': 6.64, 'probability': 0.9640703797340393}, {'word': 'something', 'start': 6.64, 'end': 6.9, 'probability': 0.995870053768158}]",True
1,impro,M,fru,4,4,Session1/sentences/wav/Ses01M_impro01/Ses01M_impro01_M009.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro01/Ses01M_impro01_M009.wav,Ses01M_impro01_M009,"That's why I'm here, that's why I was waiting in this line.  I need to get another form of ID.",But that's why I'm here. That's why I'm waiting in the slime. I need to get another form of ID.,0.8776863470673562,"[{'word': 'But', 'start': 0.0, 'end': 0.22, 'probability': 0.579100489616394}, {'word': ""that's"", 'start': 0.22, 'end': 0.36, 'probability': 0.7756001055240631}, {'word': 'why', 'start': 0.36, 'end': 0.44, 'probability': 0.9000173211097717}, {'word': ""I'm"", 'start': 0.44, 'end': 0.6, 'probability': 0.9404730200767517}, {'word': 'here.', 'start': 0.6, 'end': 0.8, 'probability': 0.969372034072876}, {'word': ""That's"", 'start': 0.96, 'end': 1.04, 'probability': 0.9884404242038727}, {'word': 'why', 'start': 1.04, 'end': 1.12, 'probability': 0.96929931640625}, {'word': ""I'm"", 'start': 1.12, 'end': 1.2, 'probability': 0.9516806602478027}, {'word': 'waiting', 'start': 1.2, 'end': 1.34, 'probability': 0.8714215755462646}, {'word': 'in', 'start': 1.34, 'end': 1.5, 'probability': 0.9391144514083862}, {'word': 'the', 'start': 1.5, 'end': 1.6, 'probability': 0.6122987866401672}, {'word': 'slime.', 'start': 1.6, 'end': 1.88, 'probability': 0.39235588908195496}, {'word': 'I', 'start': 2.12, 'end': 2.14, 'probability': 0.9849492907524109}, {'word': 'need', 'start': 2.14, 'end': 2.54, 'probability': 0.8996565341949463}, {'word': 'to', 'start': 2.54, 'end': 2.8, 'probability': 0.9792328476905823}, {'word': 'get', 'start': 2.8, 'end': 3.36, 'probability': 0.9327220916748047}, {'word': 'another', 'start': 3.36, 'end': 3.66, 'probability': 0.9911143183708191}, {'word': 'form', 'start': 3.66, 'end': 4.1, 'probability': 0.9970784187316895}, {'word': 'of', 'start': 4.1, 'end': 4.26, 'probability': 0.996508777141571}, {'word': 'ID.', 'start': 4.26, 'end': 4.54, 'probability': 0.8832905888557434}]",True
1,script,F,sad,3,2,Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F040.wav,D:/master/AI7102/project/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_script02_2/Ses01F_script02_2_F040.wav,Ses01F_script02_2_F040,"You're the one who probably wishes he was with somebody else.  Somebody who doesn't take things so seriously, who could enjoy herself.",You're the one who probably wishes he was with somebody else. Somebody who didn't take things so seriously. Could enjoy yourself.,0.8772066647098178,"[{'word': ""You're"", 'start': 0.78, 'end': 1.32, 'probability': 0.820061206817627}, {'word': 'the', 'start': 1.32, 'end': 1.4, 'probability': 0.9984011054039001}, {'word': 'one', 'start': 1.4, 'end': 1.5, 'probability': 0.9919441938400269}, {'word': 'who', 'start': 1.5, 'end': 1.56, 'probability': 0.7375420928001404}, {'word': 'probably', 'start': 1.56, 'end': 1.84, 'probability': 0.9873778223991394}, {'word': 'wishes', 'start': 1.84, 'end': 2.1, 'probability': 0.9663645029067993}, {'word': 'he', 'start': 2.1, 'end': 2.28, 'probability': 0.8504557609558105}, {'word': 'was', 'start': 2.28, 'end': 2.4, 'probability': 0.8178114891052246}, {'word': 'with', 'start': 2.4, 'end': 2.5, 'probability': 0.9431290030479431}, {'word': 'somebody', 'start': 2.5, 'end': 2.82, 'probability': 0.9685660004615784}, {'word': 'else.', 'start': 2.82, 'end': 3.24, 'probability': 0.9994226694107056}, {'word': 'Somebody', 'start': 4.6, 'end': 5.14, 'probability': 0.4870593845844269}, {'word': 'who', 'start': 5.14, 'end': 5.26, 'probability': 0.5640032887458801}, {'word': ""didn't"", 'start': 5.26, 'end': 5.38, 'probability': 0.9859296679496765}, {'word': 'take', 'start': 5.38, 'end': 5.56, 'probability': 0.9932795166969299}, {'word': 'things', 'start': 5.56, 'end': 5.8, 'probability': 0.935592770576477}, {'word': 'so', 'start': 5.8, 'end': 5.96, 'probability': 0.9914602041244507}, {'word': 'seriously.', 'start': 5.96, 'end': 6.48, 'probability': 0.9962524771690369}, {'word': 'Could', 'start': 7.56, 'end': 8.04, 'probability': 0.6188303232192993}, {'word': 'enjoy', 'start': 8.04, 'end': 8.38, 'probability': 0.9867663383483887}, {'word': 'yourself.', 'start': 8.38, 'end': 8.78, 'probability': 0.7810901403427124}]",True
